,Medical Imaging,Stem Cell Engineering,Clinical Medicine,Genetics,Cancer Research,Drug Delivery,Public Health,Neurology,Tissue Engineering,Animal Model,Epidemiology,Cell Biologies,Bone Marrow Regeneration,Brain Machine Interface,Spinal Injury & Rehabilitation,Musculoskeletal Regeneration,Machine Learning,Covid-19,Aging,Cardiac Engineering
Nanyang Technological University--Mary B Chan-Park,0.16866405668507087,5.419240342038031,0.5066053586374497,1.7474980798162913,0.668157450623917,10.546912541265765,0.6502348851703599,1.0077035432493577,2.9670171376749748,4.0775889822100435,0.5412663884654642,3.3472857158140945,0.29812240273554047,0.17272961231337658,0.03181176735533281,1.4867699622236903,1.3023904062824712,9.506332072014006,1.0542201991651774,1.16175946856595
Nanyang Technological University--Zhao Wenting,0.14295084515331088,2.2218771773083534,0.08819695387528856,0.11779994915235893,1.134183999817877,0.684284163937125,0.17126932800780523,0.32046386715283276,0.0662397216679889,0.8432803874843154,0.055739729339879925,1.7826554178303966,0.0312711419119991,0.05422879068358971,0.04920655005244113,0.01897334288363304,0.328887511507289,0.24878358930075903,0.18929478229119595,0.019869173870053394
Nanyang Technological University--Timothy Thatt Yang Tan,0.22583105201070594,0.9550753752058071,0.13639683281095932,0.13547844811562426,0.495914037121863,3.9287079531025415,0.1378378836750821,0.5868512012083986,0.806848978268004,0.9193310670608208,0.08958112590483441,0.5214226938416255,0.1658383365234375,0.02395703371699407,0.022365047424375933,0.24877196361732312,0.1575162131167652,0.2439825725582293,0.11906985753953729,0.04706476645764545
Nanyang Technological University--Chew K Wayne,0.11756874817772592,0.3177787269865499,0.026362509436403742,0.06505286239940161,0.029070355369279925,1.659046536499837,1.5295200375369122,0.11390812334202038,0.23090289207551526,0.23473601299196684,0.17207767660502346,0.640541077988011,0.018231235393750635,0.21090297639507388,0.06496126975332041,0.04215598282350686,1.217038392039254,0.17528339493122652,0.18078955185606208,0.2557619831325347
Nanyang Technological University--Hongwei Duan,0.6340589320899422,2.2167768113817727,0.3015528427350205,0.7837957873340448,4.6246383346220545,16.258470741119947,0.570314507380809,1.0092627305864665,0.9080732182771186,2.140352320675205,0.1081085987910553,4.297473689699248,0.20305856247407908,1.1559306652411185,0.1520465783933728,0.31464146380966107,0.7549529008652204,2.959961507195889,0.13036727267155945,0.43337624961786925
Nanyang Technological University--Gunawan Poernomo,0.0037961477184795664,0.013940672156630852,0.004516043956138242,0.0023307095334212,0.0024163153584678774,0.12859086475717732,0.0250655723538387,0.008139026702299918,0.004321242933249228,0.015682115921540667,0.006451173968418987,0.08357285562885092,0.004522554755226898,0.0,0.025188975187619336,0.0,0.03586064807313536,0.0004008785935299921,0.0036545771925867157,0.030388381463179716
Nanyang Technological University--Chew S Yian,0.020087932420820378,12.068972925105413,0.5503958867439179,5.355689122943556,0.7898456062842134,3.7890941488934655,0.1955251383182074,3.3716805077570635,10.134840821921733,3.3810241415202844,0.1320656279441071,8.674749343336446,0.8752227630133458,0.8472193726695993,11.188396234729723,1.3765079067473796,1.2664912665662982,1.008108339188708,0.2625359950074022,0.2293791435776734
Nanyang Technological University--Xu Rong,0.07141828353163675,0.17973880116464128,0.07686733675557474,0.06970202570771547,0.17933141331689548,11.180755390434475,1.016661998975554,0.8906079887415495,1.0091034313883713,0.19277007074320793,0.09472849074320588,1.4478943788316414,0.32795033983511335,0.43336121828187496,0.0728056508945332,0.08870313596810646,0.8351270263245453,0.05551867576629759,0.8181762090906859,0.4445861793993376
Nanyang Technological University--Pu Kanyi,14.18490768345066,19.26105205787309,4.321474536468962,5.407347517476333,89.83552259410612,34.62786562034894,2.851028555031389,6.581990855476256,8.076636439346007,33.67896016923373,6.736805321201023,13.437807940369984,0.060477396201339934,3.358663381657967,2.545163318092252,1.6610148932596753,2.4097226397134346,15.256338190834297,0.45393897438589464,2.830436045500728
Nanyang Technological University--Tram T Dang,0.0038779086766763796,0.6881587049407882,0.1767251227786486,0.0,0.12453881059759109,0.4778269433611554,0.06208796296125544,0.0,0.7733582076038912,1.2347586294965627,0.030633163905550577,0.13273803458088623,0.0,0.008648584871969883,0.017922773280694387,0.039777637602611625,0.04773319681907942,0.1666793190818464,0.01065232726064307,0.035123737979497
Nanyang Technological University--Lee J Min,0.04642652534179249,0.7088679128617281,0.06665571364287746,0.010737971950800382,0.020622478509721917,0.5840037371315552,0.5677437634604552,0.06710614369622014,1.074878564106224,0.06779852329403192,0.046850684627850935,0.12279171628338069,0.03506745703547219,0.010309807051199493,0.004012601645547719,0.0005047917459480686,0.31235324004055887,0.03168432825019539,0.016323136502244685,0.08205653459155293
Nanyang Technological University--Tan M How,0.1658614781966026,0.9403767201000401,0.2408821122386553,13.32710852655482,0.08943545056668742,1.4528331705784625,0.3956630623703181,0.705784496210159,1.7200291142276685,1.545514425770146,0.06568159934974203,6.907828650935626,0.017337774046242812,0.6078702312109591,0.038528366023241827,1.8241721785380003,4.247802202649602,4.83696304671474,0.08789593485916089,0.008816671131025081
Nanyang Technological University--Song Juha,0.01039682944071497,3.550580362608247,0.27574091336787987,0.005793310763510558,0.01445632670525976,2.865660949427472,0.42299147289999045,0.0644909857644101,2.957245131286175,0.5664725798843703,0.031550861478841875,0.05309298535679284,0.5464715328972429,0.11812134073879194,0.1974369015191827,0.09078013005132167,0.26154850710337274,0.062354622066857615,0.19854480030521068,0.07998884264866479
Nanyang Technological University--Raymond Lau,0.05416653027627138,0.7742369762486725,0.006387370304316872,0.04877506942658626,0.0006616596331067148,0.5369906550531726,0.028513666127281526,0.01625977010859503,0.008930719873080355,0.07890298087403012,0.006678027396610492,0.18792804326270218,0.016646650484264475,0.0008876982932462282,0.0072765609313032685,0.004102576764995636,0.187279716430381,0.009338574503459606,0.044528085691472694,0.07617472083240495
Nanyang Technological University--Park Seung-min,0.0017024077120894974,0.0,0.0,0.0,0.0,0.026981070569974636,0.0,0.0,0.0019502251935496961,0.0,0.0,0.005516063702590923,0.0009260477709300262,0.0,0.0,0.0,0.0,0.00011908278102678915,0.002423337970944408,0.0
Nanyang Technological University--Schmetterer Leopold,3.889575634955028,0.4036750848472822,2.7416815330483084,0.08224642997996495,0.3508326263981878,0.6116056217876251,1.4537585769811652,1.3409592728364452,0.4057187372884229,1.952724786159355,0.5634280638447482,0.20206770046083922,0.293039345522808,1.4592971946065387,0.9645685146817097,0.5879914109128881,3.8613215827195946,0.6165381696699357,10.789561054424848,5.7905431898025554
Nanyang Technological University--Tej S Choksi,0.0,0.0026002291298352735,0.005699447243205176,0.006168587181460641,0.0,0.3067078209756361,0.023314172672672304,0.04065128272488491,0.003335953454074827,0.031645680433525156,0.023964931493390962,0.07955174432309498,0.020974511892665495,0.01983505256246873,0.0,0.020174214008644276,0.0370393031772547,0.0,0.049457768723653414,0.02003638344175488
Nanyang Technological University--Ong C Wei,0.012505081936040033,0.033143490371553314,0.10033076065150291,0.05971930003774788,0.0016681616298991444,0.026975357232431933,0.06417429724063799,0.022985499816173434,0.04039097137201967,0.03956111632541197,0.0011787895198064932,0.012477940497507344,0.02845215229541838,0.0,0.051272125242147706,0.02839624103450031,0.06154675326051165,0.014540651968560896,0.0760137658994015,0.31074901278897565
Nanyang Technological University--Chen Peng,1.12035105846841,2.0822220128386535,0.8361708390856268,0.558336607664889,3.318993676653517,19.93446249024173,1.173759371258139,2.052515739662325,3.2455479407893537,4.553411160066132,1.374863445753958,1.8618098034347563,0.17406850483021558,1.2686395720119679,0.38168398247478746,0.5747052757932033,2.019987282344945,2.7374716225928815,1.302405042289631,1.0267761262194526
Nanyang Technological University--Wei Ning Chen,0.06313730787411448,1.2616246551215302,0.08053706994494302,1.2269564687967864,0.06760756070955855,2.800218204656281,1.6681705726272855,0.6627568510395294,0.6001099600280085,2.1861637887077228,0.3436279459094333,2.577889229823205,0.09726796959943157,0.24048469509110687,0.06126046872163577,0.1664736582240542,0.4364804942051319,0.6634412658783725,0.8329941707254764,0.19182819798289127
Nanyang Technological University--Liu W Paul,0.0,0.0,0.0,0.0,0.0,0.3038630260760761,0.0,0.0,0.005363066971740744,0.0,0.006654421570515565,0.039968289190279005,0.022725316799021147,0.021086721934411603,0.0,0.00045688548087825,0.06258503037493666,0.0,0.04810075075542359,0.0
Nanyang Technological University--Chen Lin,0.0266662458158477,0.25449597407605407,0.15878544483984652,0.9926845225991698,0.03875219579561246,0.6676935530502899,0.12193413402132858,0.12167375041337286,0.2049448942746904,0.4997627041940258,0.17233077451936865,0.915676360144869,0.026186622562279282,0.11548590608907175,0.004813827187436129,0.24305121466670884,0.13562218455513864,0.38621086787229775,0.3083032224051876,0.13270292259423164
Nanyang Technological University--Lim Sierin,1.1399434295674071,5.08897712599872,0.2774639706573726,0.1425369417815003,2.0661546979364434,6.489318348987487,0.32765934698535226,0.34250228010087774,1.8374877374761809,2.107498370004955,0.39527272933636054,4.692563635620702,0.16821449393258936,0.6323390179059866,0.03396020701466772,0.2018581890435759,0.4841272882058405,1.405440658563988,0.551132873772979,0.2513736753794433
Nanyang Technological University--Ni Ran,0.09649217822598574,0.21241543412212566,0.0019377029131440275,0.5318340299934734,0.008341181789915435,5.169516682873554,0.47675685138430185,0.9804205406441612,0.4391785177795177,0.7124684608212256,0.15091368560818325,2.8338708559326604,0.2519672425065097,0.7788784077069582,0.015965916646669454,0.19449489134816395,2.1246862757260376,0.1345553359727557,0.42687043542657693,0.48539725626519603
University College London--Suzanne Farid,0.04217035336562918,1.8931264047647276,0.33028601082080594,0.1838928021784748,0.1420169765006004,1.214039981645679,1.3611413403530896,0.08362053190783167,0.0979976749203244,0.137232278732795,0.1634085927931917,0.30345431116213883,0.0177046982044633,0.010610486254897647,0.06668136345923616,0.02682381003267193,3.0635659503460633,0.2514396350924676,0.43079989552991604,0.3036413035902808
University College London--Emily Kostas,0.006239991291729194,0.012328631593328351,0.037831636757089726,0.015062412557014782,0.004516493732672903,0.2265379844430937,0.002263656622842229,0.0120977085964721,0.007700179825962973,0.09010393724915386,0.00032480859997575685,0.011734436871556066,0.004754859506256284,0.0,0.005419914629181227,0.01736340911851959,0.05135628863115256,0.001354004067644294,0.03185808091941611,0.027566421109589005
University College London--Frank Baganz,0.03153547036100147,1.1648719635084441,0.023509872199585433,0.15922631447123023,0.05587390257181136,1.1065574002390572,0.1254888080180921,0.08307524554745567,0.20503361323934108,0.24648777382929124,0.034229838555145435,0.5506915646218624,0.08782627035530433,0.0014260262909447374,0.023750215716350664,0.02686705715896234,0.6429143381532242,0.04787424051395106,0.3276647034749252,0.2004696224262581
University College London--Michael Thomas,0.1608408742989263,0.8850255033298174,3.448617982868746,0.8201671301364845,0.964623850826234,2.8662696847213756,3.0740352607034613,0.8601039032196709,0.1588041220697159,0.8742349915463713,0.8628226025837274,1.2686055178264097,0.17169653949558758,2.9313155367125168,0.3757262933246411,0.1415167886813936,2.206127082436622,1.3516432494745343,4.751827477547414,0.39861636903936865
University College London--Stefanie Frank,0.0032236596150577055,0.30767824143770506,0.0010162249547442728,0.04552550212111273,0.1452963835378299,0.510408663036713,0.047459523708248394,0.018965028865400996,0.09872262780592828,0.06721707965182847,0.012766752693915166,2.071852740601016,0.037705721298594515,0.029470083606018833,0.014921391291357514,0.024442892309492075,0.07840352504197408,0.2629864997463871,0.026839341777986036,0.0
University College London--Eli Keshavarz-moore,0.0491560800405399,0.35012757984281806,0.018701395699273655,0.16426005622254924,0.005022467358049626,0.43571202669298753,0.12388341296444544,0.012258201114923548,0.03796822868473484,0.12032682366401852,0.18684775297350434,0.431969253097344,0.02220133859598569,0.005272297857495725,0.030612478146200085,0.01568120289115599,0.351125881331719,0.3034239916916074,0.1687814264662193,0.03827356109302105
University College London--Gary Lye,0.03157645988492104,0.30863036331337523,0.10587873293781387,0.1533444595792751,0.020880797784769256,0.7880438456777663,0.10556315881163032,0.07394749757277791,0.021418555012027024,0.1655906072954844,0.019715897432381384,0.28255050849454494,0.011617736285943057,0.0,0.044782439136387804,0.016553556289360623,0.6680191261481332,0.050636061031830014,0.13419025511503951,0.44204080788603795
University College London--Paul Dalby,0.11045190447645925,0.06927204155159732,0.23699615729837878,1.411272348526578,0.12112393841683866,2.1467159096521318,0.39250080269846194,0.5435601136670296,0.2891369711827965,0.3662653618878167,0.21639286559411833,7.084950659293382,0.09720694807002742,0.6055026503661356,0.12381480897027058,0.3918260944829693,1.7952412602814252,0.889139763700062,0.8050997348541241,0.47405009208688986
University College London--Darren Nesbeth,0.041351988221063514,2.01646778025205,0.0220645772894439,0.9399230421080484,0.0090417972858761,0.6634487931585366,0.3455096486977154,0.1710482317264318,0.06909698486157628,0.4193909600165825,0.0663045261419671,0.8504639192290606,0.025628885954840357,0.048553595120886195,0.06676943868363414,0.01941631711131477,0.9907255365695042,0.8899812712111004,0.26118821404314263,0.05612071845176947
University College London--Jack Jeffries,0.0032962567968196437,0.015713610633460124,0.001206999340478205,0.05089645617654642,0.0,0.06102543550287433,0.0070317367531692225,0.0027141479184366675,5.3578091666235835e-05,0.035099229679127326,0.0032318244443700693,0.06244491519841842,0.0020867073852307654,0.0,0.0,0.0008357837212770683,0.021579098992556174,0.02938262249876657,0.009352011012184282,0.0
University College London--Marco Marques,0.036750128131337545,0.22352006903179666,0.0014032492345174192,0.1567946648396309,0.01903957756649398,1.149929133364871,0.6689742968813324,0.06112606919313684,0.009892384607698883,0.11649440779246391,0.1232795996065782,0.245441789397027,0.010901124648358594,0.06814746613855768,0.03856125781792411,0.09032518864330705,0.7778117068849568,0.5372081575210657,0.20607241421812447,0.36954439666072714
University College London--Nicolas Szita,0.16848401888010855,1.4906982858725102,0.02708232719680991,0.07308895492842568,0.08211911829315076,1.3096315599503154,0.37227640007088436,0.13135814096033027,0.2305163205572065,0.11835704983374948,0.0022377432600041514,0.294188276527651,0.01865961207756059,0.02072086385632093,0.05046454139548952,0.054887072804843645,0.6153027129873417,0.0983142271062148,0.20305165798270786,0.49889036888423827
University College London--Brenda Parker,0.006016885785796756,0.4028796485976303,0.02695709273947741,0.005071854191133316,2.2142129209137817e-05,0.39779649808067696,0.25683691125746105,0.04750683430404659,0.1946811614046775,0.016534714065578073,0.017868395768320798,0.3629386345699581,0.0,6.043199215042672e-05,0.040032344708355386,0.0038354833750282066,0.23562957924785283,0.17624863677143068,0.13689637815864325,0.17192681686646377
University College London--Duygu Dikicioglu,0.01611318099478214,0.1791267463409441,0.00146555479294349,0.1885806792974831,0.0,0.3292310565921537,0.18604384309519179,0.07172540363376619,0.023927768930726692,0.15698392973963599,0.007990856230071158,0.8245248171300759,0.01039277527148147,0.008623423242042114,0.03508848949795828,0.010372538752564563,0.70157101196947,0.0052315448173244,0.03027481084587748,0.04575163167544575
University College London--Leonardo Rios Solis,0.006419574935823032,1.8475507201032055,0.04325897513593965,0.669663586782949,0.0007243129579125275,1.1053114690284125,0.41434443365072526,0.008866667313113346,0.0017518687176681068,0.36645973834473156,0.009118697664571754,0.6055104551019541,0.0,0.0,0.026307659382377082,0.03760063518070249,0.303964624085839,0.016371706328055905,0.1528455533701927,0.05649054517669138
University College London--Daniel Bracewell,0.279805094162979,2.8431146622692114,0.18057195014497662,0.8716047514600949,0.09063869665614553,3.395823641771899,1.644316278960134,0.28395224833197286,0.32455831965359383,0.40698337745073904,0.10130849740175832,4.9867069349568105,0.199997400270083,0.20909334278835426,0.2527476763820964,0.17618866275866152,2.2663317499280553,2.3916600363699563,1.0851996600342813,1.1128784217289982
University College London--Stephen Goldrick,0.02121719235492166,0.4217987384152344,0.04066208416131459,0.12619598028766188,0.016441847936278103,0.2668662356833083,0.40810322023424167,0.03089363255948913,0.016808416758248807,0.06417419384498624,0.06861093996030193,0.15739343576844103,0.012988483252338152,0.0,0.016933679863940385,0.008973763802434762,2.378447755313162,0.0394643825796499,0.15834383381379458,0.044595103367289016
University College London--Chris Mason,0.014680215532646347,2.8176200008836654,1.0635727522018308,1.4059622235743108,0.26163992437138656,0.1773986083435216,0.7992728346556319,0.07571606312880305,0.2378729893538272,0.5094745142436113,0.2717513984909011,0.36913733262826387,0.13164601218598423,0.9178932794334701,0.04734427410526837,0.12320633836053387,0.19566142596135483,1.0552421613196943,0.08036557395341969,0.03201976835929417
University College London--Andrea Rayat,0.013142200252973935,0.4261858148864756,0.06168350298069404,0.18301318220981205,0.00896707702833888,0.27809411782403926,0.1339000918577396,0.004945018087684499,0.0008441481029447252,0.0,0.04672005498160981,0.1308341440812697,0.0,0.009153276665015331,0.04111100187775254,0.020620609643099294,0.1419555095213594,0.06750208317357868,0.08852747668127725,0.34043625695712354
University College London--Qasim Rafiq,0.054497096994020194,3.6521594508401636,0.4629001717099954,0.9524080370414221,0.4855387988384338,0.9033404315119133,1.0440346674601344,0.10010219700157034,0.2746651192043431,0.49656271145130365,0.26162030103929684,0.05374833412294984,0.1371581404616655,0.09152648537652597,0.19725509465619395,0.043261060505935284,0.6626350346635593,0.24318526354264364,0.3213880862609569,0.27848054506278064
University College London--Martina Micheletti,0.01458408027792386,0.7631288249019187,0.01909304876516019,0.09174241118070815,0.0042501922787800015,0.3909728453185324,0.21620955610158965,0.10838860133867163,0.12019679192452964,0.004450104036919411,0.09773568752588212,0.020701949150543436,0.1797022616469895,0.0021085262249644255,0.02908531150937186,0.01279886351602366,0.3030347251990888,0.4183605235486364,0.05036510043452962,0.3803746886171481
University College London--Michael Hoare,0.004404784433652632,0.9189026211246352,0.002525528923977639,0.0,0.0792102610246598,0.09692496059686617,0.03237049604105724,0.04193273052140599,0.0,0.05774964770297813,0.0043968694388347995,0.004280074831657849,0.014246288872703435,0.0006036722779997239,0.029546333357919872,0.01785754191787981,0.20753198266346282,0.019554577543781804,0.11988561087499083,0.17389406501179383
University of Cambridge--Graham Mcshane,0.0,0.0,0.00010202662530485176,0.006160924745219395,0.0,0.02456361047119295,0.0,0.0,0.004811115296478741,0.0017589275207262696,0.0048277030648544265,0.013696319765166299,0.007119408266909905,0.0,0.0,0.0027097778530569766,0.007222250771435025,0.005312113219492824,0.013799501231955419,0.048771540328176946
University of Cambridge--Ronan Daly,0.03401125527424927,0.01579899530296107,0.014816853727247132,0.019298071629025793,0.02819370015225046,1.637785517358024,0.32238551435149987,0.11490946978961175,0.4423359302906627,0.11707953406193167,0.024534399693561443,0.5342091307725723,0.01230722275489373,0.09692247544467861,0.002839394877638377,0.007049099672642768,0.3501213296888084,0.08468303893903138,0.08230651993280992,0.07009175756438238
University of Cambridge--Daniel Wolpert,0.08657569751254507,0.39961731449723914,0.15960903455262124,0.7537797449270108,0.12097852230123467,0.21516370133084917,2.651108372985616,7.150712156461566,0.046906732905826136,0.34664014521002257,0.11491663801537211,0.7224711247192628,0.021045764312536876,1.1720921826011623,1.2138983746649437,1.5382229988072798,10.908061782915347,0.19098922508484484,1.3919046497777954,0.11922892239919906
University of Cambridge--Fumiya Iida,0.07970481209516993,0.10276658659234444,0.13357014252238258,0.1451867778394187,0.1294565587403199,1.9792543530710336,0.8365858651889029,1.3510008264914686,0.546902346394665,0.09779474354067523,0.06926147612936384,0.4142693342221949,0.03567541468282147,0.2267576392018769,0.43996436971436015,1.0351988233911866,4.349194726638005,0.12990285705915,0.2116522713534004,0.18794503875581436
University of Cambridge--Timothy O'leary,0.023043511140814047,1.5104905458926547,0.0636715274452683,0.5406584498927465,0.020986587066380586,0.6183387630889733,0.3528204456676091,2.91318268305602,0.04596723377186357,0.8045225477511361,0.032976935726573786,0.8852967550837795,0.023116837254913328,1.290621318989099,0.011157334951309213,0.023199788654849892,2.875670515639336,0.03529048221457757,0.4253570176174258,0.119453360052604
University of Cambridge--Alexandre Kabla,0.06255215960836062,3.711036001277873,0.25051199180495487,0.11186123353561725,1.4236936811288003,0.2521671708123296,0.0718761724099192,0.45794650371140483,1.962299435853478,0.1738912785781961,0.06658649179323446,0.24911268809534204,0.02746025610728033,0.6201408248673306,0.1289581014290314,0.367927906080725,0.40857569520876147,0.14707468599368678,0.1747313902196268,0.3953130201876808
University of Cambridge--Stuart Scott,0.015386425134520678,0.05831772560897903,0.11528845750360135,0.8400681630028659,0.014587153077638889,0.7189594673277864,0.1513184738363522,0.1272656188620633,0.08807884235113185,0.2592445532057041,0.025799775354810987,0.08993752356855104,0.04111409575809961,0.017644505469059893,0.014982791308484759,0.03465246805440336,0.2889128895227011,0.03439668137954821,0.3074292955634313,0.28714840455655377
University of Cambridge--Sebastian Pattinson,0.051626527484710874,0.004685442793772048,0.0,0.0007068939885346236,0.0,0.1786582165190786,0.012586841035058676,0.07031612663864503,0.03757978220284194,0.003859173855014562,0.0023794936581753336,0.030418563347301232,0.020699714250414725,0.11463516529634565,0.00382836745795783,0.001471777451838897,0.32287198601546224,0.017213537470879055,0.028257087133099063,0.016033671880562317
University of Cambridge--Ashwin Seshia,0.2861220927545911,3.480425561269189,0.020822912361596634,0.03600077085711741,0.0,2.077079333141364,0.1075266076912818,1.2077955415609425,0.04870343728216721,0.04036685407046413,0.0016032795261295904,0.5868540418914004,0.044274217142566706,0.1504218566520711,0.03074528815306024,0.08682457703459344,0.5319923545935819,0.10389598711085775,0.26608601789047126,0.6150493135289863
University of Cambridge--Joan Lasenby,0.03217135097075612,0.01483184887028324,0.16118679023487642,0.0001396334392917709,0.0013635776442205648,0.444581875279208,1.459452627319536,0.1411459865238724,0.0,0.000553289965536192,0.09547069399527958,0.1593563025461947,0.0006146873771435614,0.011532100976108012,0.0014450150718336669,0.003557603137497692,1.5270087242562174,0.08115890619630506,0.016014794073764476,0.022530444787943783
University of Cambridge--Shery Huang,0.0,0.04016049675634768,0.0,0.0,0.0,0.014896476272229033,0.04604551519490908,0.0,0.03674910231800751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09109640673116505,0.0,0.0,0.0
University of Cambridge--Norman Fleck,0.003814634680728993,0.0,0.008720596582161273,0.0018102990463752528,0.0028551457719089494,0.03732812418047403,0.007359550656612409,0.014492654125400628,0.019085275854654745,0.030655877060937874,0.01042171074177598,0.016685439389263944,0.024222129118574333,0.005560882697319993,0.008294466380790918,0.01570917145207122,0.020993868462470474,0.0024275627993073866,0.010412139549055588,0.07147306371199108
University of Cambridge--Andrew Gee,0.13165674559823068,0.005671707133098884,0.1161590682149447,0.101041548211087,0.005516230002326348,0.20820888510105243,0.04178994894282546,0.21344198445694978,0.009235348608039168,0.09754372156600907,0.01384088337048688,0.0053949565558114865,0.9604322356985455,0.09701834981437496,0.07411377528088363,0.0846017638510427,0.7395108596851718,0.008396065927438778,0.3728938358386552,0.025769713771992254
University of Cambridge--Gabor Csanyi,0.1451017045573939,0.142131372885053,0.004594669929366829,0.29874597668876063,0.0,7.293387619181961,2.9532838846698364,0.6216779959047425,1.2077205987971338,0.10140144476159621,0.32411298146772466,1.658709050243743,0.33030196312731397,1.2528163156241334,0.1619639138238531,0.731821159953721,21.232187878612077,0.1296812064468344,0.5666507004295598,0.5310590476795747
University of Cambridge--Zoubin Ghahramani,0.0,0.0,0.0,0.0,0.0,0.0,1.6264338362964175,0.0,0.0,0.0,0.0,0.0,0.0,0.43233854181810033,0.0,0.0,10.726256751442689,0.0,0.0,0.0
University of Cambridge--James Ward,0.008872040849850929,0.019856056465364792,0.18099274333875143,0.1990098642116332,0.00038837575598617567,0.22898173447226414,0.6232491065878598,0.07920753799428952,0.04781875910192825,0.01730843768156939,0.056451045917539716,0.058287314427791496,0.005020347773398786,0.03428568463711944,0.019451054154488723,0.008990301478236547,0.3320730629275736,0.03129785126247319,0.16650071697581972,0.036894866212036574
University of Cambridge--Anurag Agarwal,0.006220187401898345,0.0,0.020557902920606268,0.05836432566966528,0.0006959801975292334,0.019924586170333124,0.04848692634896716,0.06335633816407299,0.0,0.1839715060365558,0.012852852334378786,0.009051680212953847,0.0023639555972584155,0.01979776121199578,0.012916523005693056,0.010534501357531898,0.2503927950231468,0.05509654296300725,0.0028168003837115447,0.044991103088920216
University of Cambridge--Guillaume Hennequin,0.014609702216999778,0.001843163648114316,0.0,0.09775474367383916,0.011935439497169477,0.18110880869303445,0.29575802108883065,5.684639472647513,0.03456725506304294,0.0,0.002696961310526828,0.4918311537595268,0.14179913606935224,3.608545911308179,0.05851091051022506,0.7712117149449904,3.1621677243487603,0.057296372247871534,0.11491580600753305,0.0324756386364885
University of Cambridge--Rodolphe Sepulchre,0.0029842317520958907,0.1375164543904293,0.0005750651116803954,0.02896039187215478,0.021540827194880183,0.0703111728753819,0.013172623827804191,0.4593811774614738,0.04419839386730586,0.08709295270480655,0.018338555007127843,0.08919411549148677,0.0009850214722166625,0.5705128908945948,0.0003429131983190383,0.027993554399087968,1.2042866071217495,0.009935508321422148,0.01963782113426911,0.016141955139577748
University of Cambridge--Keith Seffen,0.09274605726137604,0.33938679522221515,0.09445932217188144,0.2638019144616901,0.0,0.7021191188201357,0.09315924179137747,0.09420133667009464,0.19970978647108498,0.016960639209422607,0.020482344347440104,0.298155877266096,0.09079940772579986,0.03718305453254643,0.2008469288891367,0.1341174433350951,1.2553866480072653,0.05315089797428492,0.05922301358719643,0.22573122205915575
University of Cambridge--Mark E Welland,0.02546124444831982,0.3741137599448372,0.08739126663146497,0.0030419639557538345,0.14951847967659226,2.6344373610869636,0.24744563889374632,0.06284064880555067,0.46525220476212154,0.5211391354307948,0.03317213006100558,2.6569458921240763,0.1360614125147689,0.07065223966655988,0.010110145296314548,0.013525463318982963,0.25229646137985534,0.34571929060801576,0.2826070587981903,0.056488021222190085
University of Cambridge--Stephan Hofmann,0.7250446352276234,1.0281660659054368,0.07879317177281595,0.21502258467024038,0.19463881933392685,12.605430164134825,1.0472281630205487,1.800185192958398,1.1794093656429026,1.2384175783383808,0.1849570555101233,2.533963371431951,0.9237046946375307,0.7601900228478717,0.11546235923331127,0.21031381194519352,3.384275854440676,0.11012307670754684,1.4846093027075435,1.2900782563666795
University of Cambridge--Rich Turner,0.05379524049036221,2.8297673049100474,16.834242566826312,10.4983279775624,0.3547647142078534,0.38536508167936495,1.4434007640173372,0.19336113245399936,0.9572379517984675,1.644206935619048,1.6326531923325969,4.263928648453965,0.05188696313932648,0.22015332999973977,0.12326585677324622,0.348467722945571,1.5823141944554129,2.282195546883273,14.87179988920782,0.9182564606378765
University of Cambridge--David Cole,0.01086413565756451,0.2810538821011788,0.01429957462256849,0.4229984315488122,0.021343438794349898,0.04751510452264714,0.01057591555886322,0.08803410626646162,0.017638305819627133,0.040345592737662896,0.0010849585012848802,0.17327599517448766,0.02888872689899921,0.001684331424860054,9.292318031696739e-05,0.004651012770000079,0.2949471224643694,0.20048950146844643,0.45797377910853,0.00519863229045216
University of Cambridge--Andrew Flewitt,0.039958758767659745,0.020885003536956014,0.029548485737543043,0.013118799387890966,0.0366880228079852,0.6651933998641036,0.03782288162550521,0.2448854824224486,0.0010990803059445966,0.029587249174859435,0.018699726079714173,0.011712833204771803,0.01968926540987588,0.11163810176343383,0.007222140218676534,0.007415591696289911,0.10036527572028954,0.08375851786454815,0.11819699481677182,0.19742287805284936
University of Cambridge--Thierry Savin,0.02849457442470148,0.24717819902435745,0.0,0.055463629996233124,0.009177284578493471,1.005994230442314,0.17692365826837053,0.15826297764333125,1.1523662035976554,0.00032824052952443096,0.0,0.3999290314186339,0.07282637393306512,0.21997747736541792,0.07278254377609908,0.4239394963476438,0.7725547480083149,0.014832219634775662,0.0643937720274159,0.3056668502761173
University of Cambridge--Simon Guest,0.0,0.04809036951661841,0.0,0.0,0.0,0.0,0.0,0.011760786488723654,0.020620337329230406,0.009814178196931247,0.0,0.007461189350109636,0.0,0.0,0.0,0.010913486048104477,0.0050532887439489246,0.0,0.0038321413357615868,0.010378471247394105
